2023-07-25 20:23:14:493 : $BUMP,1678121391,204953,33.66,43.04,55405.36,32.32,1003.00,-0.10,0.060,12.053,490
2023-07-25 20:23:14:593 : $BUMP,1678121392,205051,33.66,43.06,55410.82,32.32,1002.00,-0.11,0.060,12.053,490
2023-07-25 20:23:14:693 : $BUMP,1678121392,205150,33.67,43.04,55408.54,32.32,1003.00,-0.10,0.060,12.053,489
2023-07-25 20:23:14:793 : $BUMP,1678121392,205248,33.67,43.05,55411.27,32.32,1003.00,-0.10,0.060,12.053,490
2023-07-25 20:23:14:894 : $BUMP,1678121392,205346,33.68,43.05,55409.41,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:14:998 : $BUMP,1678121392,205445,33.66,43.04,55402.64,32.32,1003.00,-0.10,0.060,12.053,490
2023-07-25 20:23:15:098 : $BUMP,1678121392,205543,33.67,43.35,55414.43,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:15:198 : $BUMP,1678121392,205641,33.67,43.05,55406.25,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:15:198 : $BUMP,1678121392,205739,33.67,42.87,55408.97,32.32,1003.00,-0.10,0.060,12.053,490
2023-07-25 20:23:15:298 : $BUMP,1678121392,205838,33.68,43.05,55412.13,32.32,1002.00,-0.11,0.060,12.053,491
2023-07-25 20:23:15:399 : $BUMP,1678121392,205936,33.67,43.06,55411.27,32.32,1003.00,-0.10,0.060,12.053,490
2023-07-25 20:23:15:499 : $BUMP,1678121393,206034,33.67,43.03,55403.52,32.32,1003.00,-0.10,0.060,12.053,490
2023-07-25 20:23:15:599 : $BUMP,1678121393,206133,33.67,43.04,55403.52,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:15:699 : $BUMP,1678121393,206231,33.67,43.04,55406.25,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:15:799 : $BUMP,1678121393,206329,33.67,43.06,55408.97,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:15:899 : $BUMP,1678121393,206428,33.67,42.98,55405.81,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:15:000 : $BUMP,1678121393,206526,33.67,43.03,55403.09,32.32,1002.00,-0.11,0.060,12.053,491
2023-07-25 20:23:16:100 : $BUMP,1678121393,206624,33.67,42.78,55405.81,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:16:200 : $BUMP,1678121393,206722,33.67,43.05,55408.97,32.32,1002.00,-0.11,0.060,12.053,491
2023-07-25 20:23:16:300 : $BUMP,1678121393,206821,33.66,43.05,55410.82,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:16:400 : $BUMP,1678121393,206919,33.67,43.06,55406.25,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:16:500 : $BUMP,1678121394,207017,33.68,43.04,55404.39,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:16:601 : $BUMP,1678121394,207116,33.67,43.04,55408.97,32.32,1002.00,-0.11,0.060,12.053,491
2023-07-25 20:23:16:701 : $BUMP,1678121394,207214,33.67,43.03,55405.81,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:16:801 : $BUMP,1678121394,207312,33.67,43.04,55406.25,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:16:901 : $BUMP,1678121394,207410,33.67,43.05,55406.25,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:17:001 : $BUMP,1678121394,207509,33.68,42.78,55409.41,32.32,1002.00,-0.11,0.060,12.053,491
2023-07-25 20:23:17:101 : $BUMP,1678121394,207607,33.67,43.04,55411.70,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:17:201 : $BUMP,1678121394,207705,33.67,43.06,55403.52,32.32,1003.00,-0.10,0.060,12.053,492
2023-07-25 20:23:17:302 : $BUMP,1678121394,207804,33.68,43.04,55414.86,32.32,1002.00,-0.11,0.060,12.053,492
2023-07-25 20:23:17:402 : $BUMP,1678121394,207902,33.67,43.04,55408.97,32.32,1003.00,-0.10,0.060,12.053,492
2023-07-25 20:23:17:502 : $BUMP,1678121395,208000,33.67,43.05,55411.27,32.32,1002.00,-0.11,0.060,12.053,492
2023-07-25 20:23:17:602 : $BUMP,1678121395,208098,33.67,43.04,55408.97,32.32,1003.00,-0.10,0.060,12.053,495
2023-07-25 20:23:17:702 : $BUMP,1678121395,208197,33.68,43.04,55407.12,32.32,1002.00,-0.11,0.060,12.053,491
2023-07-25 20:23:17:803 : $BUMP,1678121395,208295,33.68,43.06,55406.68,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:17:903 : $BUMP,1678121395,208393,33.68,43.05,55409.84,32.32,1003.00,-0.10,0.060,12.053,492
2023-07-25 20:23:18:003 : $BUMP,1678121395,208492,33.68,43.06,55403.96,32.32,1003.00,-0.10,0.060,12.053,492
2023-07-25 20:23:18:103 : $BUMP,1678121395,208590,33.67,42.99,55406.25,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:18:203 : $BUMP,1678121395,208688,33.68,43.05,55406.68,32.32,1003.00,-0.10,0.060,12.053,492
2023-07-25 20:23:18:304 : $BUMP,1678121395,208787,33.68,43.11,55406.68,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:18:404 : $BUMP,1678121395,208885,33.68,43.05,55409.41,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:18:504 : $BUMP,1678121395,208983,33.68,43.04,55406.68,32.32,1002.00,-0.11,0.060,12.053,492
2023-07-25 20:23:18:604 : $BUMP,1678121396,209081,33.68,43.05,55403.96,32.32,1002.00,-0.11,0.060,12.053,492
2023-07-25 20:23:18:704 : $BUMP,1678121396,209180,33.68,43.04,55404.39,32.32,1002.00,-0.11,0.060,12.053,492
2023-07-25 20:23:18:804 : $BUMP,1678121396,209278,33.68,43.04,55407.12,32.32,1003.00,-0.10,0.060,12.053,491
2023-07-25 20:23:18:905 : $BUMP,1678121396,209376,33.68,43.05,55412.57,32.32,1002.00,-0.11,0.060,12.053,491
2023-07-25 20:23:19:005 : $BUMP,1678121396,209475,33.68,43.44,55412.13,32.32,1003.00,-0.10,0.060,12.053,492
2023-07-25 20:23:19:105 : $BUMP,1678121396,209573,33.69,43.04,55413.00,32.33,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:19:205 : $BUMP,1678121396,209671,33.68,43.09,55412.13,32.32,1002.00,-0.11,0.060,12.053,492
2023-07-25 20:23:19:305 : $BUMP,1678121396,209769,33.68,43.07,55412.57,32.32,1003.00,-0.10,0.060,12.053,492
2023-07-25 20:23:19:406 : $BUMP,1678121396,209868,33.67,42.92,55406.25,32.32,1002.00,-0.11,0.060,12.053,492
2023-07-25 20:23:19:506 : $BUMP,1678121396,209966,33.67,43.05,55408.97,32.32,1002.00,-0.11,0.060,12.053,492
2023-07-25 20:23:19:606 : $BUMP,1678121397,210064,33.68,43.04,55412.13,32.33,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:19:706 : $BUMP,1678121397,210163,33.68,43.05,55406.68,32.32,1002.00,-0.11,0.060,12.053,492
2023-07-25 20:23:19:806 : $BUMP,1678121397,210261,33.68,43.06,55407.12,32.33,1003.00,-0.10,0.060,12.053,492
2023-07-25 20:23:19:906 : $BUMP,1678121397,210359,33.68,43.05,55406.68,32.32,1002.00,-0.11,0.060,12.053,492
2023-07-25 20:23:20:007 : $BUMP,1678121397,210457,33.69,43.03,55415.73,32.33,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:20:107 : $BUMP,1678121397,210556,33.68,42.92,55406.68,32.32,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:20:207 : $BUMP,1678121397,210654,33.68,43.03,55412.13,32.32,1003.00,-0.10,0.060,12.053,492
2023-07-25 20:23:20:307 : $BUMP,1678121397,210752,33.68,43.06,55414.86,32.32,1002.00,-0.11,0.060,12.053,491
2023-07-25 20:23:20:407 : $BUMP,1678121397,210851,33.69,43.02,55413.00,32.32,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:20:407 : $BUMP,1678121397,210949,33.68,43.05,55412.57,32.32,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:20:507 : $BUMP,1678121398,211047,33.68,43.06,55407.12,32.32,1003.00,-0.10,0.060,12.053,492
2023-07-25 20:23:20:608 : $BUMP,1678121398,211146,33.68,43.06,55412.57,32.32,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:20:708 : $BUMP,1678121398,211244,33.69,43.05,55413.42,32.32,1002.00,-0.11,0.060,12.053,493
2023-07-25 20:23:20:808 : $BUMP,1678121398,211342,33.69,43.05,55413.42,32.32,1003.00,-0.10,0.060,12.053,492
2023-07-25 20:23:20:908 : $BUMP,1678121398,211440,33.68,43.04,55407.12,32.33,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:21:012 : $BUMP,1678121398,211539,33.69,43.03,55407.97,32.32,1002.00,-0.11,0.060,12.053,493
2023-07-25 20:23:21:112 : $BUMP,1678121398,211637,33.68,43.10,55412.57,32.32,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:21:212 : $BUMP,1678121398,211735,33.68,43.06,55412.57,32.32,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:21:312 : $BUMP,1678121398,211834,33.70,42.92,55419.31,32.32,1003.00,-0.10,0.060,12.053,492
2023-07-25 20:23:21:412 : $BUMP,1678121398,211932,33.69,43.06,55407.55,32.32,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:21:514 : $BUMP,1678121399,212030,33.69,43.03,55413.42,32.32,1003.00,-0.10,0.060,12.053,492
2023-07-25 20:23:21:614 : $BUMP,1678121399,212128,33.69,43.05,55410.70,32.32,1002.00,-0.11,0.060,12.053,493
2023-07-25 20:23:21:714 : $BUMP,1678121399,212227,33.68,43.05,55412.57,32.32,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:21:814 : $BUMP,1678121399,212325,33.68,43.04,55409.84,32.32,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:21:914 : $BUMP,1678121399,212423,33.69,43.03,55407.97,32.32,1002.00,-0.11,0.060,12.053,493
2023-07-25 20:23:22:015 : $BUMP,1678121399,212522,33.69,43.30,55416.15,32.32,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:22:115 : $BUMP,1678121399,212620,33.70,43.02,55408.40,32.32,1003.00,-0.10,0.060,12.053,492
2023-07-25 20:23:22:216 : $BUMP,1678121399,212718,33.69,42.77,55416.15,32.32,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:22:316 : $BUMP,1678121399,212817,33.69,43.03,55407.97,32.32,1002.00,-0.11,0.060,12.053,493
2023-07-25 20:23:22:416 : $BUMP,1678121399,212915,33.69,43.04,55416.15,32.32,1002.00,-0.11,0.060,12.053,493
2023-07-25 20:23:22:516 : $BUMP,1678121400,213013,33.69,43.04,55416.15,32.32,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:22:617 : $BUMP,1678121400,213111,33.69,43.03,55413.42,32.32,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:22:717 : $BUMP,1678121400,213210,33.70,43.04,55413.86,32.32,1003.00,-0.10,0.060,12.053,493
2023-07-25 20:23:22:818 : $BUMP,1678121400,213308,33.69,43.05,55416.15,32.32,1002.00,-0.11,0.060,12.053,494
2023-07-25 20:23:22:918 : $BUMP,1678121400,213406,33.70,43.03,55411.13,32.32,1002.00,-0.11,0.060,12.053,494
2023-07-25 20:23:23:018 : $BUMP,1678121400,213505,33.70,43.03,55413.86,32.32,1003.00,-0.10,0.075,12.053,493
2023-07-25 20:23:23:118 : $BUMP,1678121400,213603,33.70,42.95,55414.29,32.32,1003.00,-0.10,0.075,12.053,494
2023-07-25 20:23:23:218 : $BUMP,1678121400,213701,33.69,43.06,55410.70,32.32,1002.00,-0.11,0.060,12.053,494
2023-07-25 20:23:23:319 : $BUMP,1678121400,213799,33.70,43.12,55419.74,32.32,1003.00,-0.10,0.060,12.053,494
2023-07-25 20:23:23:419 : $BUMP,1678121400,213898,33.69,43.04,55413.00,32.32,1002.00,-0.11,0.060,12.053,494
2023-07-25 20:23:23:519 : $BUMP,1678121400,213996,33.70,43.04,55411.13,32.32,1003.00,-0.10,0.060,12.053,494
2023-07-25 20:23:23:619 : $BUMP,1678121401,214094,33.70,43.04,55408.40,32.32,1002.00,-0.11,0.060,12.053,494
2023-07-25 20:23:23:719 : $BUMP,1678121401,214193,33.70,43.04,55413.86,32.32,1002.00,-0.11,0.060,12.053,494
2023-07-25 20:23:23:819 : $BUMP,1678121401,214291,33.71,43.03,55412.00,32.32,1002.00,-0.11,0.060,12.053,495
2023-07-25 20:23:23:920 : $BUMP,1678121401,214389,33.70,43.03,55417.02,32.32,1003.00,-0.10,0.060,12.053,494
2023-07-25 20:23:24:020 : $BUMP,1678121401,214487,33.69,43.05,55407.97,32.32,1003.00,-0.10,0.060,12.053,494
2023-07-25 20:23:24:120 : $BUMP,1678121401,214586,33.70,43.06,55405.68,32.32,1002.00,-0.11,0.060,12.053,494
2023-07-25 20:23:24:220 : $BUMP,1678121401,214684,33.69,43.02,55410.70,32.32,1003.00,-0.10,0.060,12.053,494
2023-07-25 20:23:24:320 : $BUMP,1678121401,214782,33.70,43.03,55411.13,32.32,1002.00,-0.11,0.060,12.053,494
2023-07-25 20:23:24:420 : $BUMP,1678121401,214881,33.70,43.12,55411.13,32.32,1003.00,-0.10,0.060,12.053,495
2023-07-25 20:23:24:521 : $BUMP,1678121401,214979,33.70,43.04,55416.58,32.32,1003.00,-0.10,0.060,12.053,495
2023-07-25 20:23:24:621 : $BUMP,1678121402,215077,33.71,43.02,55414.72,32.32,1003.00,-0.10,0.060,12.053,495
2023-07-25 20:23:24:721 : $BUMP,1678121402,215176,33.70,43.04,55416.58,32.32,1003.00,-0.10,0.060,12.053,495
2023-07-25 20:23:24:821 : $BUMP,1678121402,215274,33.70,43.03,55413.86,32.32,1003.00,-0.10,0.060,12.053,495
2023-07-25 20:23:24:921 : $BUMP,1678121402,215372,33.70,43.04,55411.13,32.32,1002.00,-0.11,0.060,12.053,495
2023-07-25 20:23:25:022 : $BUMP,1678121402,215470,33.70,43.06,55414.29,32.32,1003.00,-0.10,0.060,12.053,494
2023-07-25 20:23:25:122 : $BUMP,1678121402,215569,33.70,42.85,55419.31,32.32,1003.00,-0.10,0.060,12.053,495
2023-07-25 20:23:25:222 : $BUMP,1678121402,215667,33.70,43.03,55411.56,32.32,1002.00,-0.11,0.060,12.053,496
2023-07-25 20:23:25:322 : $BUMP,1678121402,215765,33.70,42.89,55414.29,32.32,1002.00,-0.11,0.060,12.053,496
2023-07-25 20:23:25:322 : $BUMP,1678121402,215864,33.70,43.04,55416.58,32.32,1002.00,-0.11,0.060,12.053,495
2023-07-25 20:23:25:422 : $BUMP,1678121402,215962,33.70,43.06,55414.29,32.32,1002.00,-0.11,0.060,12.053,495
2023-07-25 20:23:25:522 : $BUMP,1678121403,216060,33.71,43.04,55420.61,32.32,1002.00,-0.11,0.060,12.053,494
2023-07-25 20:23:25:623 : $BUMP,1678121403,216158,33.70,43.06,55413.86,32.32,1003.00,-0.10,0.060,12.053,495
2023-07-25 20:23:25:723 : $BUMP,1678121403,216257,33.70,43.05,55414.29,32.32,1002.00,-0.11,0.060,12.053,495
2023-07-25 20:23:25:826 : $BUMP,1678121403,216355,33.71,43.04,55412.00,32.32,1003.00,-0.10,0.060,12.053,494
2023-07-25 20:23:25:926 : $BUMP,1678121403,216453,33.71,43.03,55414.72,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:26:026 : $BUMP,1678121403,216552,33.70,43.05,55408.40,32.32,1002.00,-0.11,0.060,12.053,495
2023-07-25 20:23:26:126 : $BUMP,1678121403,216650,33.69,42.96,55416.15,32.32,1002.00,-0.11,0.060,12.053,498
2023-07-25 20:23:26:226 : $BUMP,1678121403,216748,33.70,43.04,55408.84,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:26:327 : $BUMP,1678121403,216846,33.70,42.92,55411.56,32.32,1003.00,-0.10,0.060,12.053,495
2023-07-25 20:23:26:427 : $BUMP,1678121403,216945,33.70,43.05,55414.29,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:26:527 : $BUMP,1678121404,217043,33.70,43.05,55413.86,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:26:627 : $BUMP,1678121404,217141,33.70,43.03,55414.29,32.32,1002.00,-0.11,0.060,12.053,495
2023-07-25 20:23:26:727 : $BUMP,1678121404,217240,33.71,43.04,55409.71,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:26:827 : $BUMP,1678121404,217338,33.71,43.02,55420.18,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:26:928 : $BUMP,1678121404,217436,33.70,43.04,55414.29,32.32,1002.00,-0.11,0.060,12.053,495
2023-07-25 20:23:27:028 : $BUMP,1678121404,217535,33.70,43.04,55414.29,32.32,1002.00,-0.11,0.060,12.053,496
2023-07-25 20:23:27:130 : $BUMP,1678121404,217633,33.70,43.04,55419.31,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:27:230 : $BUMP,1678121404,217731,33.71,43.03,55417.89,32.32,1002.00,-0.11,0.060,12.053,496
2023-07-25 20:23:27:330 : $BUMP,1678121404,217829,33.71,43.03,55409.71,32.32,1003.00,-0.10,0.060,12.053,495
2023-07-25 20:23:27:430 : $BUMP,1678121404,217928,33.70,42.98,55422.47,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:27:530 : $BUMP,1678121405,218026,33.71,43.03,55415.16,32.32,1002.00,-0.11,0.060,12.053,496
2023-07-25 20:23:27:631 : $BUMP,1678121405,218124,33.71,43.03,55412.00,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:27:731 : $BUMP,1678121405,218223,33.71,43.03,55414.72,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:27:831 : $BUMP,1678121405,218321,33.71,43.05,55414.72,32.32,1003.00,-0.10,0.060,12.053,495
2023-07-25 20:23:27:931 : $BUMP,1678121405,218419,33.71,43.03,55412.00,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:28:031 : $BUMP,1678121405,218517,33.71,43.05,55409.27,32.32,1002.00,-0.11,0.060,12.053,496
2023-07-25 20:23:28:131 : $BUMP,1678121405,218616,33.71,43.04,55414.72,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:28:232 : $BUMP,1678121405,218714,33.71,43.03,55412.00,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:28:332 : $BUMP,1678121405,218812,33.71,42.92,55415.16,32.32,1003.00,-0.10,0.060,12.053,499
2023-07-25 20:23:28:432 : $BUMP,1678121405,218911,33.72,43.03,55412.87,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:28:532 : $BUMP,1678121406,219009,33.72,43.00,55410.14,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:28:632 : $BUMP,1678121406,219107,33.71,43.03,55414.72,32.32,1003.00,-0.10,0.060,12.053,494
2023-07-25 20:23:28:732 : $BUMP,1678121406,219206,33.72,43.05,55415.59,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:28:833 : $BUMP,1678121406,219304,33.71,43.05,55417.45,32.32,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:28:933 : $BUMP,1678121406,219402,33.71,43.04,55412.43,32.31,1002.00,-0.11,0.060,12.053,497
2023-07-25 20:23:29:033 : $BUMP,1678121406,219500,33.71,43.03,55414.72,32.32,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:29:133 : $BUMP,1678121406,219599,33.70,43.05,55414.29,32.31,1002.00,-0.11,0.060,12.053,496
2023-07-25 20:23:29:233 : $BUMP,1678121406,219697,33.72,43.05,55418.32,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:29:333 : $BUMP,1678121406,219795,33.71,43.04,55420.61,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:29:434 : $BUMP,1678121406,219894,33.71,42.88,55415.16,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:29:534 : $BUMP,1678121406,219992,33.72,43.04,55416.03,32.31,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:29:639 : $BUMP,1678121407,220090,33.71,42.99,55414.72,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:29:739 : $BUMP,1678121407,220189,33.71,43.03,55417.89,32.32,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:29:839 : $BUMP,1678121407,220287,33.71,43.02,55417.45,32.31,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:29:939 : $BUMP,1678121407,220385,33.70,43.04,55417.02,32.32,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:30:039 : $BUMP,1678121407,220483,33.71,43.05,55417.89,32.31,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:30:139 : $BUMP,1678121407,220582,33.71,43.04,55423.34,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:30:139 : $BUMP,1678121407,220680,33.72,43.05,55418.32,32.32,1002.00,-0.11,0.060,12.053,495
2023-07-25 20:23:30:239 : $BUMP,1678121407,220778,33.70,42.74,55417.02,32.32,1002.00,-0.11,0.060,12.053,497
2023-07-25 20:23:30:340 : $BUMP,1678121407,220877,33.72,43.03,55413.30,32.32,1002.00,-0.11,0.060,12.053,498
2023-07-25 20:23:30:440 : $BUMP,1678121407,220975,33.71,43.02,55414.72,32.32,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:30:540 : $BUMP,1678121408,221073,33.73,43.04,55416.46,32.32,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:30:640 : $BUMP,1678121408,221171,33.71,43.07,55415.16,32.32,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:30:740 : $BUMP,1678121408,221270,33.72,43.05,55418.32,32.32,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:30:840 : $BUMP,1678121408,221368,33.72,43.04,55415.59,32.31,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:30:941 : $BUMP,1678121408,221466,33.72,43.02,55413.30,32.32,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:31:041 : $BUMP,1678121408,221565,33.72,43.05,55415.59,32.31,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:31:141 : $BUMP,1678121408,221663,33.72,43.03,55421.05,32.32,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:31:241 : $BUMP,1678121408,221761,33.72,43.05,55418.32,32.32,1002.00,-0.11,0.060,12.053,498
2023-07-25 20:23:31:341 : $BUMP,1678121408,221860,33.73,43.29,55421.91,32.32,1002.00,-0.11,0.060,12.053,497
2023-07-25 20:23:31:441 : $BUMP,1678121408,221958,33.72,43.05,55418.32,32.32,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:31:542 : $BUMP,1678121409,222056,33.72,42.78,55421.05,32.32,1003.00,-0.10,0.060,12.053,499
2023-07-25 20:23:31:642 : $BUMP,1678121409,222154,33.73,43.05,55416.46,32.32,1002.00,-0.11,0.060,12.053,498
2023-07-25 20:23:31:742 : $BUMP,1678121409,222253,33.72,43.04,55413.30,32.31,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:31:842 : $BUMP,1678121409,222351,33.72,43.03,55415.59,32.32,1002.00,-0.11,0.060,12.053,498
2023-07-25 20:23:31:942 : $BUMP,1678121409,222449,33.73,43.06,55419.62,32.31,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:32:042 : $BUMP,1678121409,222548,33.73,43.05,55416.46,32.31,1003.00,-0.10,0.060,12.053,498
2023-07-25 20:23:32:142 : $BUMP,1678121409,222646,33.72,43.04,55421.48,32.32,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:32:243 : $BUMP,1678121409,222744,33.72,43.02,55421.05,32.32,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:32:343 : $BUMP,1678121409,222842,33.72,43.05,55423.77,32.31,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:32:443 : $BUMP,1678121409,222941,33.72,42.76,55421.48,32.32,1002.00,-0.11,0.060,12.053,497
2023-07-25 20:23:32:543 : $BUMP,1678121410,223039,33.73,43.04,55419.19,32.32,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:32:643 : $BUMP,1678121410,223137,33.73,43.20,55419.62,32.31,1003.00,-0.10,0.060,12.053,498
2023-07-25 20:23:32:743 : $BUMP,1678121410,223236,33.72,43.05,55413.30,32.31,1002.00,-0.11,0.060,12.053,498
2023-07-25 20:23:32:846 : $BUMP,1678121410,223334,33.73,43.04,55419.62,32.32,1002.00,-0.11,0.060,12.053,497
2023-07-25 20:23:32:946 : $BUMP,1678121410,223432,33.72,43.02,55421.05,32.31,1003.00,-0.10,0.060,12.053,498
2023-07-25 20:23:33:046 : $BUMP,1678121410,223531,33.73,43.04,55413.73,32.32,1003.00,-0.10,0.060,12.053,498
2023-07-25 20:23:33:146 : $BUMP,1678121410,223629,33.73,43.03,55419.62,32.31,1002.00,-0.11,0.060,12.053,498
2023-07-25 20:23:33:247 : $BUMP,1678121410,223727,33.72,43.04,55421.05,32.31,1003.00,-0.10,0.060,12.053,498
2023-07-25 20:23:33:347 : $BUMP,1678121410,223825,33.73,43.03,55421.91,32.31,1002.00,-0.11,0.060,12.053,497
2023-07-25 20:23:33:447 : $BUMP,1678121410,223924,33.73,43.04,55424.64,32.31,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:33:547 : $BUMP,1678121411,224022,33.73,43.10,55421.91,32.31,1002.00,-0.11,0.060,12.053,498
2023-07-25 20:23:33:647 : $BUMP,1678121411,224120,33.73,43.03,55424.64,32.31,1003.00,-0.10,0.060,12.053,498
2023-07-25 20:23:33:747 : $BUMP,1678121411,224219,33.73,43.20,55422.35,32.31,1003.00,-0.10,0.060,12.053,498
2023-07-25 20:23:33:850 : $BUMP,1678121411,224317,33.74,43.04,55417.33,32.31,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:33:950 : $BUMP,1678121411,224415,33.73,43.04,55411.45,32.31,1003.00,-0.10,0.060,12.053,496
2023-07-25 20:23:34:050 : $BUMP,1678121411,224514,33.73,43.03,55424.64,32.31,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:34:150 : $BUMP,1678121411,224612,33.73,43.04,55416.90,32.32,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:34:251 : $BUMP,1678121411,224710,33.73,43.03,55421.91,32.32,1003.00,-0.10,0.060,12.053,498
2023-07-25 20:23:34:351 : $BUMP,1678121411,224808,33.73,43.03,55416.90,32.31,1002.00,-0.11,0.060,12.053,499
2023-07-25 20:23:34:451 : $BUMP,1678121411,224907,33.73,43.36,55416.46,32.31,1003.00,-0.10,0.060,12.053,497
2023-07-25 20:23:34:551 : $BUMP,1678121412,225005,33.74,43.04,55420.06,32.31,1003.00,-0.10,0.060,12.053,498
2023-07-25 20:23:34:651 : $BUMP,1678121412,225103,33.73,43.13,55421.91,32.31,1003.00,-0.10,0.060,12.053,498
2023-07-25 20:23:34:751 : $BUMP,1678121412,225202,33.73,43.03,55416.46,32.31,1003.00,-0.10,0.060,12.053,499
2023-07-25 20:23:34:851 : $BUMP,1678121412,225300,33.74,42.93,55417.33,32.32,1003.00,-0.10,0.060,12.053,498
